ep,tr_loss,val_loss
00,0.11486810404444445,0.10249036389999999
01,0.10146378530000001,0.09332807945000002
02,0.09335037148888886,0.086515914
03,0.08858049156666668,0.0844173079
04,0.08668657249999999,0.08356274105
